method_name,base_model_name,random_seed,layer_index,module_type,matrix_name,bf16_aware_update_sparsity,principal_angle_rotation_left_subspace_degrees,principal_angle_rotation_right_subspace_degrees,normalized_spectral_shift,update_mask_overlap_with_principal_mask,update_mask_overlap_with_low_magnitude_mask,stable_rank_of_update,frobenius_norm_of_update,relative_frobenius_drift,hill_tail_exponent
ablation_no_condition_adaptive,general-instruct,42,29,o_proj,base_model.model.model.language_model.layers.29.self_attn.o_proj,0.117695,0.284092,0.286774,0.000348,0.496373,0.542524,1.276147,1.201286,0.019983,0.056539
ablation_no_condition_adaptive,general-instruct,42,29,gate_proj,base_model.model.model.language_model.layers.29.mlp.gate_proj,0.07818,0.526386,0.486865,0.002638,0.498082,0.525462,1.120943,4.490086,0.037376,0.056954
ablation_no_condition_adaptive,general-instruct,42,29,up_proj,base_model.model.model.language_model.layers.29.mlp.up_proj,0.089203,0.567971,0.53264,0.004951,0.49889,0.530052,1.117109,3.98566,0.033181,0.056999
ablation_no_condition_adaptive,general-instruct,42,29,down_proj,base_model.model.model.language_model.layers.29.mlp.down_proj,0.05119,0.670137,0.705316,0.024577,0.499247,0.516876,1.09326,2.658311,0.060793,0.058063
ablation_no_rationale_loss,general-instruct,42,0,down_proj,base_model.model.model.language_model.layers.0.mlp.down_proj,0.01618,1.954833,2.156213,0.046782,0.499466,0.507498,1.444061,6.760717,0.151046,1.056352
ablation_no_rationale_loss,general-instruct,42,1,k_proj,base_model.model.model.language_model.layers.1.self_attn.k_proj,0.077119,0.499128,0.568984,0.000644,0.496141,0.525748,1.825987,1.471791,0.027676,1.388101
ablation_no_rationale_loss,general-instruct,42,1,gate_proj,base_model.model.model.language_model.layers.1.mlp.gate_proj,0.084083,0.755823,0.689667,0.000501,0.495928,0.527289,1.828189,3.551131,0.027164,1.848572
ablation_no_rationale_loss,general-instruct,42,2,o_proj,base_model.model.model.language_model.layers.2.self_attn.o_proj,0.046809,0.741869,0.716269,0.001443,0.494616,0.517431,1.630548,2.0332,0.045292,1.058365
ablation_no_rationale_loss,general-instruct,42,3,q_proj,base_model.model.model.language_model.layers.3.self_attn.q_proj,0.060091,0.865558,0.913322,0.001311,0.495978,0.520549,1.554557,2.08319,0.042958,1.407176
ablation_no_rationale_loss,general-instruct,42,3,up_proj,base_model.model.model.language_model.layers.3.mlp.up_proj,0.079829,0.805382,0.736095,0.000435,0.498631,0.527137,2.639874,3.443265,0.026966,1.548992
ablation_no_rationale_loss,general-instruct,42,5,v_proj,base_model.model.model.language_model.layers.5.self_attn.v_proj,0.108265,0.263837,0.34269,0.000484,0.491461,0.539111,1.357886,1.655227,0.021724,1.308431
ablation_no_rationale_loss,general-instruct,42,5,down_proj,base_model.model.model.language_model.layers.5.mlp.down_proj,0.033293,1.725984,1.891336,0.010116,0.499313,0.511027,1.44016,3.870545,0.067953,1.732059
ablation_no_rationale_loss,general-instruct,42,6,k_proj,base_model.model.model.language_model.layers.6.self_attn.k_proj,0.055742,0.622327,0.720724,0.001318,0.4968,0.519856,1.430674,2.704915,0.041809,1.091363
ablation_no_rationale_loss,general-instruct,42,6,gate_proj,base_model.model.model.language_model.layers.6.mlp.gate_proj,0.043587,1.412828,1.277014,0.004535,0.49914,0.514832,1.396791,6.63915,0.053228,2.00552
ablation_no_rationale_loss,general-instruct,42,7,o_proj,base_model.model.model.language_model.layers.7.self_attn.o_proj,0.042522,1.480839,1.498141,0.001086,0.499322,0.514768,3.898875,1.996183,0.043157,2.082464
ablation_no_rationale_loss,general-instruct,42,8,q_proj,base_model.model.model.language_model.layers.8.self_attn.q_proj,0.044941,1.037258,1.097218,0.00176,0.497798,0.515405,1.484503,2.993279,0.048987,1.325135
ablation_no_rationale_loss,general-instruct,42,8,up_proj,base_model.model.model.language_model.layers.8.mlp.up_proj,0.055001,1.51627,1.399766,0.000811,0.499592,0.51949,3.002582,4.62808,0.035489,1.900071
ablation_no_rationale_loss,general-instruct,42,10,gate_proj,base_model.model.model.language_model.layers.10.mlp.gate_proj,0.046044,1.734123,1.563254,0.000983,0.498834,0.514959,3.499031,5.408997,0.041795,2.089642
ablation_no_rationale_loss,general-instruct,42,10,down_proj,base_model.model.model.language_model.layers.10.mlp.down_proj,0.024532,2.667124,2.949906,0.007211,0.499609,0.508357,3.363048,4.034582,0.080329,1.46726
ablation_no_rationale_loss,general-instruct,42,11,k_proj,base_model.model.model.language_model.layers.11.self_attn.k_proj,0.072389,0.627816,0.691533,0.000664,0.495661,0.524692,1.72323,2.738805,0.030109,1.175567
ablation_no_rationale_loss,general-instruct,42,11,v_proj,base_model.model.model.language_model.layers.11.self_attn.v_proj,0.077472,0.521396,0.579581,0.00142,0.49596,0.525666,1.111205,3.36268,0.036894,1.202454
ablation_no_rationale_loss,general-instruct,42,12,q_proj,base_model.model.model.language_model.layers.12.self_attn.q_proj,0.024236,2.056895,2.125185,0.006322,0.498802,0.509707,1.691549,3.272315,0.088494,1.333759
ablation_no_rationale_loss,general-instruct,42,12,o_proj,base_model.model.model.language_model.layers.12.self_attn.o_proj,0.024798,2.259116,2.320654,0.005025,0.499313,0.508157,2.263518,2.698833,0.079437,1.751176
ablation_no_rationale_loss,general-instruct,42,13,up_proj,base_model.model.model.language_model.layers.13.mlp.up_proj,0.045241,2.089051,1.927748,0.00097,0.499562,0.515723,4.260689,5.342659,0.04163,2.303344
ablation_no_rationale_loss,general-instruct,42,14,down_proj,base_model.model.model.language_model.layers.14.mlp.down_proj,0.015841,2.944655,3.309376,0.051178,0.499718,0.506254,1.612062,5.235107,0.139522,1.212824
ablation_no_rationale_loss,general-instruct,42,15,gate_proj,base_model.model.model.language_model.layers.15.mlp.gate_proj,0.04047,1.987362,1.784595,0.001311,0.499077,0.514368,3.088841,5.942049,0.047361,1.706431
ablation_no_rationale_loss,general-instruct,42,16,k_proj,base_model.model.model.language_model.layers.16.self_attn.k_proj,0.060783,0.790343,0.86022,0.000688,0.496314,0.521954,3.252488,2.035583,0.031595,1.413412
ablation_no_rationale_loss,general-instruct,42,17,q_proj,base_model.model.model.language_model.layers.17.self_attn.q_proj,0.036,1.296611,1.331225,0.001981,0.497319,0.513486,1.738492,3.198357,0.055766,1.72535
ablation_no_rationale_loss,general-instruct,42,17,v_proj,base_model.model.model.language_model.layers.17.self_attn.v_proj,0.046854,1.018876,1.075052,0.001169,0.497578,0.51704,2.337247,2.266188,0.044137,1.141571
ablation_no_rationale_loss,general-instruct,42,17,o_proj,base_model.model.model.language_model.layers.17.self_attn.o_proj,0.038909,1.37082,1.400773,0.001265,0.498412,0.517445,3.035382,2.825785,0.048833,1.526904
ablation_no_rationale_loss,general-instruct,42,18,up_proj,base_model.model.model.language_model.layers.18.mlp.up_proj,0.040834,2.061379,1.895147,0.001634,0.499588,0.513899,2.698579,5.646243,0.047365,1.775699
ablation_no_rationale_loss,general-instruct,42,19,down_proj,base_model.model.model.language_model.layers.19.mlp.down_proj,0.02148,2.633504,2.920707,0.016547,0.49969,0.508198,2.707722,4.092168,0.092515,1.179429
ablation_no_rationale_loss,general-instruct,42,20,gate_proj,base_model.model.model.language_model.layers.20.mlp.gate_proj,0.050921,1.370226,1.235506,0.00075,0.498802,0.516056,3.575055,4.540614,0.037264,2.375659
ablation_no_rationale_loss,general-instruct,42,21,k_proj,base_model.model.model.language_model.layers.21.self_attn.k_proj,0.062594,0.700879,0.745384,0.000735,0.495175,0.520777,2.553693,1.499305,0.03123,1.643366
ablation_no_rationale_loss,general-instruct,42,21,o_proj,base_model.model.model.language_model.layers.21.self_attn.o_proj,0.040764,1.294794,1.334386,0.001194,0.498507,0.513537,3.154081,1.989214,0.046234,2.018085
ablation_no_rationale_loss,general-instruct,42,22,q_proj,base_model.model.model.language_model.layers.22.self_attn.q_proj,0.047646,0.919716,0.911965,0.001005,0.497394,0.516879,2.343674,1.937038,0.040287,1.461691
ablation_no_rationale_loss,general-instruct,42,22,v_proj,base_model.model.model.language_model.layers.22.self_attn.v_proj,0.091019,0.491593,0.511379,0.000412,0.496342,0.532164,1.755214,1.40702,0.02304,1.646561
ablation_no_rationale_loss,general-instruct,42,23,up_proj,base_model.model.model.language_model.layers.23.mlp.up_proj,0.063077,1.007679,0.925839,0.001227,0.499393,0.522176,1.534465,4.405269,0.035034,1.809434
ablation_no_rationale_loss,general-instruct,42,24,down_proj,base_model.model.model.language_model.layers.24.mlp.down_proj,0.055655,0.909136,0.988019,0.00191,0.499115,0.519199,1.445301,2.571825,0.040961,1.146823
ablation_no_rationale_loss,general-instruct,42,25,gate_proj,base_model.model.model.language_model.layers.25.mlp.gate_proj,0.070593,0.663091,0.606824,0.000989,0.497789,0.524199,1.32761,4.208349,0.033731,1.579003
ablation_no_rationale_loss,general-instruct,42,26,k_proj,base_model.model.model.language_model.layers.26.self_attn.k_proj,0.105535,0.291988,0.309648,0.000404,0.491709,0.537777,1.588209,1.087337,0.020434,1.463541
ablation_no_rationale_loss,general-instruct,42,26,o_proj,base_model.model.model.language_model.layers.26.self_attn.o_proj,0.087508,0.469381,0.475489,0.000386,0.497713,0.533815,2.275746,1.33539,0.022315,1.443728
ablation_no_rationale_loss,general-instruct,42,27,q_proj,base_model.model.model.language_model.layers.27.self_attn.q_proj,0.071202,0.472061,0.466459,0.000639,0.495025,0.526986,1.692313,1.475723,0.02916,1.24477
ablation_no_rationale_loss,general-instruct,42,28,v_proj,base_model.model.model.language_model.layers.28.self_attn.v_proj,0.189236,0.233583,0.244787,0.000165,0.492606,0.572764,2.457177,0.62272,0.01015,0.054706
ablation_no_rationale_loss,general-instruct,42,28,up_proj,base_model.model.model.language_model.layers.28.mlp.up_proj,0.100495,0.490084,0.461074,0.002723,0.498751,0.533838,1.105103,3.763955,0.029217,0.05706
ablation_no_rationale_loss,general-instruct,42,29,q_proj,base_model.model.model.language_model.layers.29.self_attn.q_proj,0.094281,0.225535,0.222947,0.000346,0.489459,0.536913,2.497541,0.979732,0.019106,0.053753
ablation_no_rationale_loss,general-instruct,42,29,k_proj,base_model.model.model.language_model.layers.29.self_attn.k_proj,0.151947,0.171983,0.184072,0.000284,0.482245,0.557667,1.464484,0.833662,0.014518,0.056862
ablation_no_rationale_loss,general-instruct,42,29,v_proj,base_model.model.model.language_model.layers.29.self_attn.v_proj,0.215597,0.105349,0.111865,0.000193,0.489032,0.58121,1.212435,0.645746,0.011252,0.057562
ablation_no_rationale_loss,general-instruct,42,29,o_proj,base_model.model.model.language_model.layers.29.self_attn.o_proj,0.130218,0.239338,0.241969,0.000311,0.496866,0.547232,1.357785,1.067189,0.017752,0.056319
ablation_no_rationale_loss,general-instruct,42,29,gate_proj,base_model.model.model.language_model.layers.29.mlp.gate_proj,0.09193,0.471847,0.431951,0.001324,0.497784,0.530191,1.138391,3.757009,0.031274,0.05625
ablation_no_rationale_loss,general-instruct,42,29,up_proj,base_model.model.model.language_model.layers.29.mlp.up_proj,0.093993,0.549228,0.518128,0.00317,0.498735,0.531725,1.151104,3.638713,0.030293,0.056154
ablation_no_rationale_loss,general-instruct,42,29,down_proj,base_model.model.model.language_model.layers.29.mlp.down_proj,0.053715,0.720966,0.751016,0.017648,0.499114,0.51779,1.157653,2.401596,0.054922,0.057369
ablation_placement_random,general-instruct,42,0,down_proj,base_model.model.model.language_model.layers.0.mlp.down_proj,0.019999,1.927494,2.107185,0.032065,0.499301,0.508763,1.369265,5.311301,0.118663,1.179976
ablation_placement_random,general-instruct,42,1,k_proj,base_model.model.model.language_model.layers.1.self_attn.k_proj,0.051447,0.872016,1.019751,0.001086,0.497125,0.516956,2.622943,2.112414,0.039722,1.349435
ablation_placement_random,general-instruct,42,1,gate_proj,base_model.model.model.language_model.layers.1.mlp.gate_proj,0.04638,1.561555,1.3855,0.001588,0.497662,0.51485,1.989901,6.343524,0.048525,1.689987
ablation_placement_random,general-instruct,42,2,o_proj,base_model.model.model.language_model.layers.2.self_attn.o_proj,0.031887,1.134901,1.082908,0.002434,0.496321,0.512414,2.994131,2.782134,0.061975,1.185159
ablation_placement_random,general-instruct,42,3,q_proj,base_model.model.model.language_model.layers.3.self_attn.q_proj,0.084601,0.536483,0.571161,0.000817,0.494224,0.528973,1.372215,1.487005,0.030664,1.533035
ablation_placement_random,general-instruct,42,3,up_proj,base_model.model.model.language_model.layers.3.mlp.up_proj,0.106213,0.534445,0.49513,0.000477,0.498113,0.536197,1.256416,3.106149,0.024326,1.451465
ablation_placement_random,general-instruct,42,6,v_proj,base_model.model.model.language_model.layers.6.self_attn.v_proj,0.067153,0.576186,0.674784,0.000696,0.497286,0.522368,2.376084,1.988089,0.030688,1.233547
ablation_placement_random,general-instruct,42,6,down_proj,base_model.model.model.language_model.layers.6.mlp.down_proj,0.017271,3.458633,3.80172,0.045867,0.499762,0.505363,1.702604,4.177748,0.122722,1.562972
ablation_placement_random,general-instruct,42,9,k_proj,base_model.model.model.language_model.layers.9.self_attn.k_proj,0.12654,0.361395,0.400611,0.000309,0.493131,0.543175,1.729991,1.464701,0.016969,1.47458
ablation_placement_random,general-instruct,42,9,gate_proj,base_model.model.model.language_model.layers.9.mlp.gate_proj,0.057135,1.293156,1.180132,0.00068,0.498706,0.518237,2.69706,4.069119,0.033873,2.397289
ablation_placement_random,general-instruct,42,10,o_proj,base_model.model.model.language_model.layers.10.self_attn.o_proj,0.03416,1.680326,1.701065,0.001879,0.499034,0.516024,2.706999,2.748953,0.055726,1.833322
ablation_placement_random,general-instruct,42,11,q_proj,base_model.model.model.language_model.layers.11.self_attn.q_proj,0.024946,1.913013,2.000583,0.005667,0.498699,0.508098,1.66349,2.722614,0.084468,1.688751
ablation_placement_random,general-instruct,42,11,up_proj,base_model.model.model.language_model.layers.11.mlp.up_proj,0.048079,1.940371,1.800865,0.001115,0.49943,0.516735,2.824583,5.141317,0.03991,2.631437
ablation_placement_random,general-instruct,42,13,gate_proj,base_model.model.model.language_model.layers.13.mlp.gate_proj,0.049926,1.608433,1.442218,0.000765,0.498563,0.517537,4.765591,4.822899,0.037573,2.927687
ablation_placement_random,general-instruct,42,13,down_proj,base_model.model.model.language_model.layers.13.mlp.down_proj,0.024698,2.484957,2.758815,0.008797,0.499559,0.509927,2.702671,4.299207,0.080062,1.367865
ablation_placement_random,general-instruct,42,14,k_proj,base_model.model.model.language_model.layers.14.self_attn.k_proj,0.088198,0.501095,0.527489,0.000499,0.495246,0.528717,1.65048,1.208048,0.024138,1.489665
ablation_placement_random,general-instruct,42,14,v_proj,base_model.model.model.language_model.layers.14.self_attn.v_proj,0.096263,0.365836,0.387499,0.000417,0.49602,0.533023,1.702834,1.101454,0.021996,1.431751
ablation_placement_random,general-instruct,42,16,q_proj,base_model.model.model.language_model.layers.16.self_attn.q_proj,0.080479,0.412181,0.417974,0.000427,0.495379,0.528193,2.949406,1.073805,0.023566,0.053213
ablation_placement_random,general-instruct,42,16,o_proj,base_model.model.model.language_model.layers.16.self_attn.o_proj,0.105201,0.319792,0.331133,0.000283,0.495023,0.536148,3.621336,0.985058,0.017946,0.053412
ablation_placement_random,general-instruct,42,17,up_proj,base_model.model.model.language_model.layers.17.mlp.up_proj,0.062104,1.080654,0.993826,0.000749,0.499046,0.521305,2.059253,4.191143,0.032137,2.19658
ablation_placement_random,general-instruct,42,19,down_proj,base_model.model.model.language_model.layers.19.mlp.down_proj,0.016588,3.423033,3.801307,0.037031,0.499773,0.506619,2.789765,5.356196,0.121092,1.191464
ablation_placement_random,general-instruct,42,20,gate_proj,base_model.model.model.language_model.layers.20.mlp.gate_proj,0.095177,0.495616,0.449664,0.000283,0.497589,0.531152,2.081835,2.551438,0.020939,2.797965
ablation_placement_random,general-instruct,42,21,k_proj,base_model.model.model.language_model.layers.21.self_attn.k_proj,0.08308,0.560476,0.59105,0.000459,0.493091,0.528076,3.955625,1.086352,0.022629,1.869071
ablation_placement_random,general-instruct,42,22,q_proj,base_model.model.model.language_model.layers.22.self_attn.q_proj,0.028851,1.764145,1.741254,0.002334,0.498459,0.510451,2.716134,3.123083,0.064955,1.553584
ablation_placement_random,general-instruct,42,22,v_proj,base_model.model.model.language_model.layers.22.self_attn.v_proj,0.059389,0.909162,0.945181,0.001016,0.497575,0.520798,1.617725,2.220929,0.036368,1.389254
ablation_placement_random,general-instruct,42,22,o_proj,base_model.model.model.language_model.layers.22.self_attn.o_proj,0.038125,1.624245,1.656408,0.001292,0.498594,0.512349,4.123162,2.913071,0.048857,1.808548
ablation_placement_random,general-instruct,42,23,up_proj,base_model.model.model.language_model.layers.23.mlp.up_proj,0.042074,1.741601,1.590026,0.003695,0.499604,0.515275,1.732034,6.316627,0.050234,1.690635
ablation_placement_random,general-instruct,42,24,down_proj,base_model.model.model.language_model.layers.24.mlp.down_proj,0.038833,1.284399,1.413302,0.005466,0.499412,0.513742,1.527318,3.696855,0.05888,1.2892
ablation_placement_random,general-instruct,42,25,gate_proj,base_model.model.model.language_model.layers.25.mlp.gate_proj,0.033598,1.889438,1.685295,0.004037,0.498967,0.511851,1.92278,7.631318,0.061167,1.665533
ablation_placement_random,general-instruct,42,26,k_proj,base_model.model.model.language_model.layers.26.self_attn.k_proj,0.131453,0.198032,0.214153,0.000257,0.488469,0.5477,2.984244,0.778979,0.014639,0.054326
ablation_placement_random,general-instruct,42,26,o_proj,base_model.model.model.language_model.layers.26.self_attn.o_proj,0.105441,0.334284,0.33964,0.000297,0.497415,0.540384,2.548154,1.074688,0.017959,0.053549
ablation_placement_random,general-instruct,42,27,q_proj,base_model.model.model.language_model.layers.27.self_attn.q_proj,0.042883,0.876371,0.871051,0.001372,0.497153,0.516521,1.625481,2.370778,0.046847,2.0471
ablation_placement_random,general-instruct,42,27,v_proj,base_model.model.model.language_model.layers.27.self_attn.v_proj,0.081553,0.614119,0.647323,0.000606,0.496877,0.528739,1.338075,1.655392,0.028541,1.635311
ablation_placement_random,general-instruct,42,33,up_proj,base_model.model.model.language_model.layers.33.mlp.up_proj,0.056097,1.017484,0.951414,0.009932,0.499393,0.518666,1.25769,5.419346,0.044774,1.490881
ablation_placement_random,general-instruct,42,37,down_proj,base_model.model.model.language_model.layers.37.mlp.down_proj,0.019232,2.327417,2.511554,0.043533,0.499677,0.507251,1.395869,4.128111,0.123008,1.252979
ablation_placement_random,general-instruct,42,40,gate_proj,base_model.model.model.language_model.layers.40.mlp.gate_proj,0.041571,1.432153,1.311335,0.008749,0.499356,0.513974,1.32322,7.533789,0.058204,1.560825
ablation_placement_random,general-instruct,42,41,k_proj,base_model.model.model.language_model.layers.41.self_attn.k_proj,0.095548,0.401666,0.433208,0.000414,0.489303,0.53438,2.86155,1.21431,0.019228,1.764895
ablation_placement_random,general-instruct,42,41,o_proj,base_model.model.model.language_model.layers.41.self_attn.o_proj,0.041892,1.464752,1.46412,0.001392,0.49879,0.51431,2.509205,1.947388,0.04525,1.932602
ablation_placement_random,general-instruct,42,42,q_proj,base_model.model.model.language_model.layers.42.self_attn.q_proj,0.035451,1.769511,1.758684,0.001785,0.49845,0.51264,2.75849,3.286174,0.054469,1.552428
ablation_placement_random,general-instruct,42,46,v_proj,base_model.model.model.language_model.layers.46.self_attn.v_proj,0.138045,0.260964,0.280752,0.000249,0.492263,0.551835,1.944012,1.26178,0.014817,1.33555
ablation_placement_random,general-instruct,42,46,up_proj,base_model.model.model.language_model.layers.46.mlp.up_proj,0.063915,1.055469,0.984388,0.00145,0.499238,0.520913,1.653391,4.386015,0.034584,1.669444
ablation_placement_random,general-instruct,42,47,q_proj,base_model.model.model.language_model.layers.47.self_attn.q_proj,0.041601,0.901896,0.895379,0.001402,0.495493,0.514867,1.825665,2.814943,0.046655,1.699614
ablation_placement_random,general-instruct,42,47,k_proj,base_model.model.model.language_model.layers.47.self_attn.k_proj,0.05448,0.73799,0.79469,0.00101,0.494581,0.518408,1.808958,1.83629,0.037548,1.416789
ablation_placement_random,general-instruct,42,47,v_proj,base_model.model.model.language_model.layers.47.self_attn.v_proj,0.054005,0.670291,0.743797,0.001025,0.496705,0.518996,1.45577,1.981863,0.040604,1.571402
ablation_placement_random,general-instruct,42,47,o_proj,base_model.model.model.language_model.layers.47.self_attn.o_proj,0.047382,0.938039,0.955585,0.001182,0.49824,0.515794,1.718944,2.751253,0.043313,1.705172
ablation_placement_random,general-instruct,42,47,gate_proj,base_model.model.model.language_model.layers.47.mlp.gate_proj,0.047351,1.710845,1.584726,0.001302,0.499017,0.517025,2.788549,5.373062,0.042527,1.890012
ablation_placement_random,general-instruct,42,47,up_proj,base_model.model.model.language_model.layers.47.mlp.up_proj,0.048204,1.697748,1.581176,0.001466,0.499389,0.516804,2.520858,5.307762,0.041857,1.83588
ablation_placement_random,general-instruct,42,47,down_proj,base_model.model.model.language_model.layers.47.mlp.down_proj,0.029251,1.4589,1.5754,0.021957,0.499336,0.510184,1.267,4.319671,0.084933,0.983901
ablation_placement_random_draw2,general-instruct,42,1,down_proj,base_model.model.model.language_model.layers.1.mlp.down_proj,0.065445,0.862752,0.926801,0.00062,0.498734,0.52289,2.398528,1.440282,0.030547,0.052942
ablation_placement_random_draw2,general-instruct,42,2,k_proj,base_model.model.model.language_model.layers.2.self_attn.k_proj,0.246407,0.173023,0.223801,0.000205,0.466759,0.585492,2.481669,0.795764,0.010888,1.423184
ablation_placement_random_draw2,general-instruct,42,2,gate_proj,base_model.model.model.language_model.layers.2.mlp.gate_proj,0.071098,0.963545,0.879333,0.000551,0.498309,0.523816,2.114211,3.633125,0.028923,2.00166
ablation_placement_random_draw2,general-instruct,42,3,o_proj,base_model.model.model.language_model.layers.3.self_attn.o_proj,0.076513,0.632787,0.639128,0.000472,0.49821,0.525672,2.466111,1.408046,0.025013,1.859268
ablation_placement_random_draw2,general-instruct,42,4,q_proj,base_model.model.model.language_model.layers.4.self_attn.q_proj,0.130504,0.467445,0.507057,0.000391,0.487975,0.543834,2.666884,0.952859,0.019468,1.565153
ablation_placement_random_draw2,general-instruct,42,4,up_proj,base_model.model.model.language_model.layers.4.mlp.up_proj,0.108193,0.491774,0.454359,0.000244,0.498075,0.537825,2.099281,2.348146,0.018828,1.854048
ablation_placement_random_draw2,general-instruct,42,9,v_proj,base_model.model.model.language_model.layers.9.self_attn.v_proj,0.115182,0.396865,0.440319,0.000353,0.495234,0.538473,1.686578,1.603605,0.018563,1.445683
ablation_placement_random_draw2,general-instruct,42,9,down_proj,base_model.model.model.language_model.layers.9.mlp.down_proj,0.028335,2.240595,2.470128,0.003282,0.499483,0.511332,3.235215,2.844336,0.067649,1.702747
ablation_placement_random_draw2,general-instruct,42,10,k_proj,base_model.model.model.language_model.layers.10.self_attn.k_proj,0.074954,0.725012,0.811201,0.000636,0.495472,0.528464,1.988009,1.968602,0.028384,1.528339
ablation_placement_random_draw2,general-instruct,42,10,gate_proj,base_model.model.model.language_model.layers.10.mlp.gate_proj,0.048615,1.669399,1.491635,0.000787,0.498795,0.515754,4.717848,4.950653,0.038253,2.435064
ablation_placement_random_draw2,general-instruct,42,11,o_proj,base_model.model.model.language_model.layers.11.self_attn.o_proj,0.037003,1.345665,1.373543,0.001388,0.498536,0.513177,3.821912,2.653182,0.050681,1.713508
ablation_placement_random_draw2,general-instruct,42,14,q_proj,base_model.model.model.language_model.layers.14.self_attn.q_proj,0.05845,0.860702,0.876599,0.00068,0.497666,0.519032,3.752466,1.875309,0.031983,1.834158
ablation_placement_random_draw2,general-instruct,42,14,up_proj,base_model.model.model.language_model.layers.14.mlp.up_proj,0.069008,1.10625,1.020724,0.000456,0.499413,0.522376,2.971152,3.594666,0.027571,2.409596
ablation_placement_random_draw2,general-instruct,42,17,gate_proj,base_model.model.model.language_model.layers.17.mlp.gate_proj,0.049709,1.155071,1.01471,0.001043,0.497891,0.517154,2.06569,5.257598,0.040305,2.026586
ablation_placement_random_draw2,general-instruct,42,17,down_proj,base_model.model.model.language_model.layers.17.mlp.down_proj,0.017266,3.38277,3.691121,0.028165,0.499821,0.505821,3.260052,3.917985,0.114243,1.368401
ablation_placement_random_draw2,general-instruct,42,18,k_proj,base_model.model.model.language_model.layers.18.self_attn.k_proj,0.07115,0.666818,0.705887,0.00062,0.494363,0.525948,2.01086,1.620331,0.028045,1.757844
ablation_placement_random_draw2,general-instruct,42,18,v_proj,base_model.model.model.language_model.layers.18.self_attn.v_proj,0.072446,0.60074,0.619174,0.00056,0.497479,0.525761,1.971839,1.610015,0.02789,1.758264
ablation_placement_random_draw2,general-instruct,42,19,q_proj,base_model.model.model.language_model.layers.19.self_attn.q_proj,0.031961,1.45944,1.450406,0.002062,0.498188,0.511412,2.564734,2.473907,0.059843,1.755784
ablation_placement_random_draw2,general-instruct,42,19,o_proj,base_model.model.model.language_model.layers.19.self_attn.o_proj,0.042148,1.331335,1.379375,0.001106,0.498365,0.515608,3.191237,2.172263,0.044682,2.036565
ablation_placement_random_draw2,general-instruct,42,20,up_proj,base_model.model.model.language_model.layers.20.mlp.up_proj,0.061201,1.366892,1.262925,0.000525,0.499413,0.519144,4.195285,3.732012,0.030609,2.458292
ablation_placement_random_draw2,general-instruct,42,22,down_proj,base_model.model.model.language_model.layers.22.mlp.down_proj,0.053352,0.785733,0.851923,0.003835,0.499114,0.517076,1.334011,1.641378,0.046538,0.055538
ablation_placement_random_draw2,general-instruct,42,24,gate_proj,base_model.model.model.language_model.layers.24.mlp.gate_proj,0.034517,1.482559,1.319408,0.009266,0.499012,0.510806,1.40455,8.207762,0.066277,1.381686
ablation_placement_random_draw2,general-instruct,42,28,k_proj,base_model.model.model.language_model.layers.28.self_attn.k_proj,0.050285,0.887924,0.953462,0.001291,0.496042,0.519203,1.600219,2.759588,0.044959,1.270009
ablation_placement_random_draw2,general-instruct,42,31,q_proj,base_model.model.model.language_model.layers.31.self_attn.q_proj,0.035144,1.604231,1.597759,0.002443,0.498416,0.512098,1.789583,3.511209,0.059647,1.368173
ablation_placement_random_draw2,general-instruct,42,31,v_proj,base_model.model.model.language_model.layers.31.self_attn.v_proj,0.048649,1.128772,1.184892,0.005144,0.498263,0.517275,1.459329,2.419444,0.048569,1.238917
ablation_placement_random_draw2,general-instruct,42,31,o_proj,base_model.model.model.language_model.layers.31.self_attn.o_proj,0.034139,2.027747,2.044565,0.001755,0.499057,0.515605,3.110647,2.755885,0.055063,2.073631
ablation_placement_random_draw2,general-instruct,42,32,up_proj,base_model.model.model.language_model.layers.32.mlp.up_proj,0.034808,2.631846,2.433168,0.008502,0.499568,0.512077,2.463488,7.015771,0.058409,1.80364
ablation_placement_random_draw2,general-instruct,42,34,down_proj,base_model.model.model.language_model.layers.34.mlp.down_proj,0.026906,2.068837,2.228465,0.028456,0.499583,0.510446,1.470641,5.171254,0.085576,1.142915
ablation_placement_random_draw2,general-instruct,42,35,gate_proj,base_model.model.model.language_model.layers.35.mlp.gate_proj,0.076611,0.758653,0.703159,0.000621,0.498774,0.526561,1.67689,3.560027,0.028745,1.764258
ablation_placement_random_draw2,general-instruct,42,36,k_proj,base_model.model.model.language_model.layers.36.self_attn.k_proj,0.068565,0.603328,0.632391,0.000984,0.495794,0.523522,1.257804,1.709399,0.036848,1.206246
ablation_placement_random_draw2,general-instruct,42,36,o_proj,base_model.model.model.language_model.layers.36.self_attn.o_proj,0.06368,0.892827,0.894604,0.000593,0.498044,0.522741,2.428796,1.709941,0.030081,2.012806
ablation_placement_random_draw2,general-instruct,42,37,q_proj,base_model.model.model.language_model.layers.37.self_attn.q_proj,0.031613,2.273592,2.270942,0.00373,0.4994,0.511194,3.058769,2.915328,0.061028,1.749007
ablation_placement_random_draw2,general-instruct,42,37,v_proj,base_model.model.model.language_model.layers.37.self_attn.v_proj,0.068562,0.897979,0.938824,0.000951,0.497991,0.523894,1.723729,2.000515,0.032594,1.342693
